策略,日期,计划购电量_kWh,调整后购电量_kWh,上调量_kWh,下调量_kWh,紧急购电量_kWh,剩余电量_kWh,计划购电费_元,调整成本_元,紧急购电费_元,总成本_元
问题4-3_波动价,2025-05-17,24831.330991666688,25916.186821097188,1133.660949662629,48.80512023213049,3088.937952928615,15199.659024025781,9315.867848253896,1126.959033957967,11543.455098168039,21986.2819803799
问题4-3_波动价,2025-05-18,58129.474574348416,56396.62995891263,453.9693178890143,2186.813933324798,3045.7968850713014,2255.225029786359,33816.29907203904,36.009298554986785,12670.188414178,46522.496784772025
问题4-3_波动价,2025-05-19,51660.550312037034,50672.43219991925,1275.3309300313108,2263.4490421490973,2485.3184187035768,2189.089769309648,30059.250180837873,1316.4052794914787,12165.202650051404,43540.85811038076
问题4-3_波动价,2025-05-20,51536.79227500002,55987.59888685508,4509.325396638777,58.51878478372112,3481.8376811221597,1158.0733682972214,29974.820759235838,3783.509634718849,16133.705703534306,49892.03609748899
问题4-3_波动价,2025-05-21,47987.01867011113,53977.03706501507,5998.647480320607,8.629085416666726,2962.418626437867,2095.443923835867,29284.293177647938,5142.960094707725,13447.879364179104,47875.13263653476
问题4-3_波动价,2025-05-22,51214.965561831275,52787.06916545516,1572.103603623886,0.0,3056.5583497892694,1683.219102479203,30904.264483779843,1066.4906121406743,13574.475479874625,45545.23057579514
问题4-3_波动价,2025-05-23,24905.55119986285,25996.06134103022,1090.5101411673709,0.0,1929.882863758813,18013.26367992618,8904.785481932717,1030.4360414915675,7608.663322603828,17543.88484602811
问题4-3_波动价,2025-05-24,24865.33654666669,24760.462965606614,215.0425582757592,319.9161393358379,2506.508590442346,20317.63868444756,9409.276970047651,69.5456514628227,10132.501653485455,19611.324274995928
问题4-3_波动价,2025-05-25,52094.591076646095,52948.082224291735,1791.2998967498656,937.8087491042203,2696.940487755131,3693.5125108539855,30441.597013307473,1817.9026048555897,12479.641659934789,44739.14127809785
问题4-3_波动价,2025-05-26,50204.542256333356,58906.68652234573,8772.720570848547,70.57630483617407,2354.831715665167,2999.471249233863,29788.167598761913,7608.211940273899,10737.442467462892,48133.8220064987
